Date,MMM,ADBE,GOOGL,AMAT,AMZN
2021-10-28 00:00:00-04:00,129.51466369628906,639.280029296875,145.8489990234375,133.09193420410156,172.32850646972656
2021-10-29 00:00:00-04:00,128.6578369140625,650.3599853515625,148.04600524902344,133.70835876464844,168.6215057373047
2021-11-01 00:00:00-04:00,129.30584716796875,640.2000122070312,143.4969940185547,136.50677490234375,165.90550231933594
2021-11-02 00:00:00-04:00,131.02679443359375,640.4000244140625,145.4324951171875,138.1702117919922,165.6374969482422
2021-11-03 00:00:00-04:00,131.21401977539062,655.1799926757812,146.59800720214844,139.6770477294922,169.1999969482422
2021-11-04 00:00:00-04:00,130.04751586914062,674.0800170898438,148.2675018310547,146.898193359375,173.85000610351562
2021-11-05 00:00:00-04:00,130.9043731689453,662.719970703125,148.8520050048828,149.99014282226562,175.94949340820312
2021-11-08 00:00:00-05:00,130.71714782714844,666.02001953125,149.031005859375,149.66726684570312,174.44900512695312
2021-11-09 00:00:00-05:00,130.56594848632812,667.9199829101562,148.9185028076172,152.92556762695312,178.81149291992188
2021-11-10 00:00:00-05:00,131.3507843017578,647.5,145.89349365234375,147.16236877441406,174.1024932861328
2021-11-11 00:00:00-05:00,129.75949096679688,643.1699829101562,145.76649475097656,150.58702087402344,173.625
2021-11-12 00:00:00-05:00,132.24366760253906,657.5999755859375,148.67799377441406,153.44419860839844,176.25750732421875
2021-11-15 00:00:00-05:00,131.9916229248047,659.72998046875,148.45199584960938,152.90602111816406,177.28399658203125
2021-11-16 00:00:00-05:00,132.03485107421875,671.030029296875,147.87600708007812,154.4617919921875,177.03500366210938
2021-11-17 00:00:00-05:00,132.01324462890625,670.6699829101562,148.0469970703125,152.6222381591797,177.4499969482422
2021-11-18 00:00:00-05:00,129.97752380371094,670.9600219726562,149.8385009765625,155.3228302001953,184.8029937744141
2021-11-19 00:00:00-05:00,130.31199645996094,688.3699951171875,148.92649841308594,146.80035400390625,183.82850646972656
2021-11-22 00:00:00-05:00,130.62461853027344,673.5700073242188,146.302001953125,144.3737335205078,178.6284942626953
2021-11-23 00:00:00-05:00,130.4792022705078,665.1599731445312,145.78199768066406,145.7142333984375,179.0019989013672
2021-11-24 00:00:00-05:00,129.14866638183594,668.3200073242188,146.1199951171875,146.0376434326172,179.02049255371094
2021-11-26 00:00:00-05:00,127.61457824707033,662.0999755859375,142.18299865722656,140.43174743652344,175.22799682617188
2021-11-29 00:00:00-05:00,128.13076782226562,687.489990234375,145.53050231933594,148.2035675048828,178.07850646972656
2021-11-30 00:00:00-05:00,123.6302490234375,669.8499755859375,141.8975067138672,144.25396728515625,175.35350036621094
2021-12-01 00:00:00-05:00,124.13191223144533,657.4099731445312,141.05149841308594,148.64459228515625,172.18600463867188
2021-12-02 00:00:00-05:00,123.79020690917967,671.8800048828125,142.96600341796875,143.5679473876953,171.8679962158203
2021-12-03 00:00:00-05:00,125.4842529296875,616.530029296875,142.00149536132812,142.9210662841797,169.489501953125
2021-12-06 00:00:00-05:00,128.83604431152344,622.0399780273438,143.15499877929688,144.44017028808594,171.36849975585938
2021-12-07 00:00:00-05:00,128.36343383789062,649.9600219726562,147.26950073242188,153.76043701171875,176.1645050048828
2021-12-08 00:00:00-05:00,127.99262237548828,653.0999755859375,148.18649291992188,154.1524658203125,176.1580047607422
2021-12-09 00:00:00-05:00,127.91991424560548,632.5700073242188,147.6385040283203,149.6050262451172,174.17100524902344
2021-12-10 00:00:00-05:00,128.7633056640625,654.4500122070312,148.00149536132812,149.6834259033203,172.21200561523438
2021-12-13 00:00:00-05:00,126.93113708496094,658.2999877929688,145.82650756835938,144.16575622558594,169.5675048828125
2021-12-14 00:00:00-05:00,127.0329132080078,614.8599853515625,143.90699768066406,144.7831573486328,169.0915069580078
2021-12-15 00:00:00-05:00,127.8036117553711,630.3300170898438,146.4409942626953,150.59487915039062,173.31500244140625
2021-12-16 00:00:00-05:00,129.64308166503906,566.0900268554688,144.44500732421875,143.77371215820312,168.87100219726562
2021-12-17 00:00:00-05:00,127.0547332763672,556.6400146484375,141.72500610351562,143.2346954345703,170.0175018310547
2021-12-20 00:00:00-05:00,125.52057647705078,549.77001953125,141.60699462890625,142.11741638183594,167.07899475097656
2021-12-21 00:00:00-05:00,125.72418212890624,557.52001953125,143.47250366210938,148.39955139160156,170.41700744628906
2021-12-22 00:00:00-05:00,125.52057647705078,563.97998046875,146.4149932861328,149.2816162109375,171.03700256347656
2021-12-23 00:00:00-05:00,127.21467590332033,569.6199951171875,146.91650390625,152.38839721679688,171.06849670410156
