Max Sharpe Ratio,Optimal Weights,Confidence Interval,MPI Wall Time,OMP Wall Time,OMP Threads,MPI Ranks
0.329923,0.0910029 0.22459 0.228347 0.0197342 0.256791 0.179534,0.0145937,6.03494,0.00119926,2,2
0.32563,0.165676 0.115101 0.327288 0.236523 0.0788902 0.0765231,0.0133893,6.03494,0.00119926,2,2
0.350089,0.119857 0.173872 0.169724 0.230698 0.135452 0.170398,0.0134121,6.03494,0.00119926,2,2
0.414889,0.126878 0.0803646 0.241818 0.0943549 0.224863 0.231721,0.0147709,6.03494,0.00119926,2,2
0.416298,0.202675 0.0629822 0.00578799 0.0447606 0.211878 0.471917,0.0138241,6.03494,0.00119926,2,2
0.43662,0.219838 0.0776727 0.166969 0.179922 0.201153 0.154445,0.0129376,6.03494,0.00119926,2,2
0.458954,0.274281 0.0722745 0.0198973 0.276145 0.160122 0.19728,0.0117175,6.03494,0.00119926,2,2
0.286771,0.121592 0.0392002 0.253116 0.0562807 0.0133665 0.516445,0.0151268,6.03494,0.00119926,2,2
0.202311,0.204182 0.272326 0.0950003 0.222579 0.0567899 0.149124,0.0111383,6.03494,0.00119926,2,2
0.251367,0.127233 0.278961 0.223796 0.243654 0.116497 0.0098588,0.0129011,6.03494,0.00119926,2,2
0.35727,0.277696 0.0531559 0.219414 0.256882 0.0469226 0.145929,0.01167,6.03494,0.00119926,2,2
0.391428,0.163464 0.0498969 0.125745 0.292547 0.0585965 0.309751,0.0134871,6.03494,0.00119926,2,2
0.0827879,0.293483 0.278104 0.100506 0.12908 0.00859697 0.19023,0.00967983,6.03494,0.00119926,2,2
0.385767,0.0875716 0.174467 0.261578 0.157276 0.249991 0.0691168,0.0149098,6.03494,0.00119926,2,2
0.476461,0.252227 0.0613235 0.00296789 0.284926 0.173641 0.224915,0.0122368,6.03494,0.00119926,2,2
0.318299,0.0589059 0.226893 0.166506 0.169736 0.155228 0.222731,0.0141374,6.03494,0.00119926,2,2
0.326075,0.345764 0.0582432 0.0830772 0.125914 0.0558092 0.331192,0.010611,6.03494,0.00119926,2,2
0.422437,0.0311159 0.0708985 0.360237 0.313426 0.170432 0.0538903,0.0163424,6.03494,0.00119926,2,2
0.288806,0.133066 0.31735 0.102737 0.177071 0.224826 0.044951,0.0130607,6.03494,0.00119926,2,2
0.341433,0.065509 0.212967 0.167406 0.175061 0.177453 0.201604,0.0142319,6.03494,0.00119926,2,2
0.284145,0.168452 0.188479 0.212124 0.386122 0.0251424 0.0196809,0.0124585,6.03494,0.00119926,2,2
0.490305,0.204073 0.00306942 0.289115 0.243172 0.241325 0.0192446,0.0144935,6.03494,0.00119926,2,2
0.306776,0.223014 0.120664 0.260743 0.26868 0.0427162 0.0841824,0.0121063,6.03494,0.00119926,2,2
0.472417,0.0149616 0.179768 0.147019 0.281105 0.367524 0.00962288,0.0166693,6.03494,0.00119926,2,2
0.475206,0.163001 0.108964 0.0420212 0.297551 0.229839 0.158624,0.0135773,6.03494,0.00119926,2,2
0.288308,0.166293 0.278329 0.0618052 0.00462066 0.247972 0.24098,0.0129046,6.03494,0.00119926,2,2
0.452781,0.316199 0.108117 0.0847439 0.248891 0.216626 0.0254222,0.0113131,6.03494,0.00119926,2,2
0.339539,0.0828385 0.257854 0.145841 0.0505271 0.282476 0.180463,0.0145087,6.03494,0.00119926,2,2
0.39044,0.161734 0.0146337 0.255274 0.258141 0.0605468 0.249671,0.0140436,6.03494,0.00119926,2,2
0.470225,0.0466321 0.167078 0.0313379 0.309859 0.290931 0.154161,0.0153708,6.03494,0.00119926,2,2
0.174287,0.236179 0.317063 0.103904 0.248507 0.0836844 0.0106628,0.0107943,6.03494,0.00119926,2,2
0.353843,0.259773 0.0715888 0.193633 0.0366779 0.14326 0.295068,0.012375,6.03494,0.00119926,2,2
0.434971,0.210975 0.0515774 0.204243 0.122637 0.208217 0.202349,0.0134705,6.03494,0.00119926,2,2
0.395936,0.225901 0.145187 0.0322126 0.188347 0.180412 0.22794,0.0120646,6.03494,0.00119926,2,2
0.292155,0.37779 0.0918761 0.223945 0.204656 0.0441773 0.0575555,0.00981621,6.03494,0.00119926,2,2
0.332222,0.11728 0.143239 0.127599 0.397601 0.0162008 0.19808,0.013298,6.03494,0.00119926,2,2
0.485671,0.0017105 0.0719422 0.306282 0.143304 0.383359 0.0934024,0.018051,6.03494,0.00119926,2,2
0.257311,0.0902145 0.238639 0.240566 0.0722488 0.131383 0.226949,0.0137344,6.03494,0.00119926,2,2
0.340353,0.0751902 0.162222 0.226995 0.318245 0.0819204 0.135427,0.0141121,6.03494,0.00119926,2,2
0.385871,0.302974 0.0599008 0.270647 0.0716115 0.18238 0.112487,0.0120998,6.03494,0.00119926,2,2
0.318422,0.266633 0.0769926 0.3628 0.226406 0.0655464 0.00162201,0.0123399,6.03494,0.00119926,2,2
0.311945,0.187871 0.176988 0.174543 0.18632 0.111571 0.162706,0.0122488,6.03494,0.00119926,2,2
0.46797,0.0480944 0.047818 0.348176 0.0464173 0.372556 0.136938,0.017687,6.03494,0.00119926,2,2
0.382742,0.0156061 0.160281 0.0925002 0.150562 0.193215 0.387835,0.0155251,6.03494,0.00119926,2,2
0.34995,0.263884 0.172172 0.0448533 0.199283 0.145172 0.174636,0.0110908,6.03494,0.00119926,2,2
0.279268,0.161859 0.242508 0.0389544 0.151697 0.127612 0.277369,0.0122522,6.03494,0.00119926,2,2
0.301331,0.14348 0.17115 0.241159 0.0880917 0.132608 0.223511,0.0133339,6.03494,0.00119926,2,2
0.385229,0.027297 0.243703 0.195651 0.104005 0.337216 0.0921284,0.015936,6.03494,0.00119926,2,2
0.412351,0.237663 0.0846876 0.20094 0.0367549 0.246219 0.193736,0.0131467,6.03494,0.00119926,2,2
0.351616,0.0372374 0.245907 0.101366 0.1809 0.214731 0.219857,0.0145896,6.03494,0.00119926,2,2
0.181216,0.270782 0.207087 0.277855 0.0454818 0.0748214 0.123973,0.0110767,6.03494,0.00119926,2,2
0.233294,0.0599979 0.386793 0.00285623 0.0415232 0.237735 0.271094,0.0139241,6.03494,0.00119926,2,2
0.350354,0.0989534 0.249332 0.0114158 0.243935 0.1881 0.208263,0.0134092,6.03494,0.00119926,2,2
0.411071,0.241105 0.147266 0.0983612 0.162195 0.230788 0.120286,0.012219,6.03494,0.00119926,2,2
0.364646,0.318474 0.0687121 0.180114 0.266901 0.0628004 0.102999,0.0108436,6.03494,0.00119926,2,2
0.493661,0.142903 0.0366918 0.152622 0.142012 0.291749 0.234022,0.015075,6.03494,0.00119926,2,2
0.436624,0.274191 0.0466738 0.158513 0.00424111 0.257408 0.258974,0.0129738,6.03494,0.00119926,2,2
0.453854,0.123541 0.0762595 0.154801 0.172932 0.236608 0.235859,0.0146528,6.03494,0.00119926,2,2
0.251063,0.0105894 0.258841 0.12241 0.325735 0.0144856 0.267939,0.0141593,6.03494,0.00119926,2,2
0.27488,0.33919 0.107419 0.137854 0.0535579 0.0758928 0.286086,0.0104166,6.03494,0.00119926,2,2
0.385608,0.161521 0.170229 0.135942 0.212204 0.194828 0.125275,0.0130756,6.03494,0.00119926,2,2
0.202141,0.241581 0.211959 0.175078 0.127064 0.0478799 0.196437,0.0110093,6.03494,0.00119926,2,2
-0.104695,0.450367 0.317851 0.0057904 0.0728221 0.00920904 0.143961,0.00737592,6.03494,0.00119926,2,2
0.327779,0.0712274 0.247767 0.163195 0.250784 0.166088 0.100938,0.013895,6.03494,0.00119926,2,2
0.184162,0.152322 0.273335 0.232409 0.208692 0.0398169 0.0934242,0.0121503,6.03494,0.00119926,2,2
0.341839,0.318252 0.187294 0.00532268 0.269965 0.131025 0.0881418,0.0101491,6.03494,0.00119926,2,2
0.458275,0.0719074 0.145034 0.14489 0.185721 0.320416 0.132032,0.0155172,6.03494,0.00119926,2,2
0.234004,0.276836 0.209893 0.0745608 0.0697784 0.103262 0.265669,0.0106525,6.03494,0.00119926,2,2
0.339264,0.207986 0.20852 0.157473 0.130483 0.213162 0.0823762,0.0123904,6.03494,0.00119926,2,2
0.42067,0.185154 0.12768 0.0835935 0.22731 0.189701 0.186562,0.0128785,6.03494,0.00119926,2,2
0.425855,0.090522 0.198767 0.0873198 0.216923 0.28935 0.117118,0.0145825,6.03494,0.00119926,2,2
0.260314,0.180481 0.0958274 0.318878 0.012052 0.0560637 0.336698,0.0135857,6.03494,0.00119926,2,2
0.337799,0.199244 0.125694 0.211664 0.0726908 0.151065 0.239642,0.0128399,6.03494,0.00119926,2,2
0.228938,0.0086433 0.190274 0.330316 0.129906 0.0103386 0.330523,0.0152347,6.03494,0.00119926,2,2
0.367948,0.41019 0.11032 0.115703 0.210636 0.128723 0.0244268,0.00931644,6.03494,0.00119926,2,2
0.294237,0.184061 0.271532 0.084813 0.166945 0.188087 0.104562,0.0121284,6.03494,0.00119926,2,2
0.207871,0.228907 0.253754 0.0997427 0.213062 0.0554528 0.149081,0.0108451,6.03494,0.00119926,2,2
0.216403,0.218708 0.18752 0.264414 0.0990884 0.0548022 0.175467,0.0118001,6.03494,0.00119926,2,2
0.329845,0.164601 0.208703 0.004439 0.239354 0.124217 0.258687,0.0123355,6.03494,0.00119926,2,2
0.429404,0.278978 0.13081 0.0864714 0.0157398 0.321222 0.166779,0.0126397,6.03494,0.00119926,2,2
0.334876,0.225317 0.189501 0.120792 0.0527904 0.212354 0.199245,0.0121936,6.03494,0.00119926,2,2
0.270661,0.119853 0.269709 0.190578 0.0760716 0.185475 0.158314,0.0132843,6.03494,0.00119926,2,2
0.326454,0.11288 0.160379 0.0698816 0.0488455 0.155187 0.452827,0.0141099,6.03494,0.00119926,2,2
0.351947,0.135098 0.177628 0.196358 0.114388 0.197826 0.178702,0.0136157,6.03494,0.00119926,2,2
0.25388,0.253692 0.318273 0.042111 0.166073 0.21331 0.00654133,0.011307,6.03494,0.00119926,2,2
0.465753,0.11003 0.137872 0.110916 0.359518 0.243141 0.038522,0.0144738,6.03494,0.00119926,2,2
0.504958,0.306805 0.0289744 0.0528663 0.2273 0.21137 0.172684,0.0118734,6.03494,0.00119926,2,2
0.455721,0.254536 0.0321997 0.246738 0.00404815 0.303826 0.158651,0.013938,6.03494,0.00119926,2,2
0.431735,0.0212981 0.267744 0.111614 0.135416 0.463517 0.000411176,0.0170802,6.03494,0.00119926,2,2
0.490583,0.0094361 0.12972 0.147624 0.328823 0.318938 0.0654582,0.0165908,6.03494,0.00119926,2,2
0.307913,0.0150332 0.125122 0.371212 0.301305 0.0200735 0.167254,0.0155972,6.03494,0.00119926,2,2
0.404884,0.124089 0.00165882 0.244659 0.176118 0.105518 0.347957,0.0150309,6.03494,0.00119926,2,2
0.544267,0.317954 0.0434643 0.0450723 0.255307 0.292759 0.0454427,0.0122846,6.03494,0.00119926,2,2
0.458258,0.2694 0.0270179 0.216984 0.00946717 0.288973 0.188158,0.0135433,6.03494,0.00119926,2,2
0.386073,0.505144 0.086004 0.0514561 0.234767 0.111079 0.01155,0.00786791,6.03494,0.00119926,2,2
0.295847,0.201355 0.20478 0.19615 0.175128 0.132013 0.0905734,0.0120587,6.03494,0.00119926,2,2
0.301652,0.0150004 0.269767 0.210465 0.114389 0.1963 0.194078,0.0149188,6.03494,0.00119926,2,2
0.335769,0.136773 0.238659 0.10102 0.32564 0.144797 0.0531101,0.0128285,6.03494,0.00119926,2,2
0.302355,0.0197961 0.189141 0.296153 0.143335 0.115972 0.235603,0.0151561,6.03494,0.00119926,2,2
0.418535,0.31223 0.115385 0.138731 0.0104808 0.298682 0.124491,0.0121595,6.03494,0.00119926,2,2
0.283401,0.302217 0.200592 0.0385553 0.246235 0.0858442 0.126556,0.0100697,6.03494,0.00119926,2,2
0.384334,0.151256 0.184455 0.0700181 0.239466 0.184341 0.170463,0.0129793,6.03494,0.00119926,2,2
0.395365,0.184579 0.00680337 0.347086 0.269109 0.0795457 0.112877,0.01408,6.03494,0.00119926,2,2
0.330682,0.0564023 0.313441 0.03752 0.032382 0.322769 0.237485,0.0148752,6.03494,0.00119926,2,2
0.267312,0.057121 0.220343 0.262691 0.135157 0.0975767 0.227111,0.0142033,6.03494,0.00119926,2,2
0.45895,0.0843187 0.0949091 0.124673 0.352056 0.184027 0.160016,0.0147301,6.03494,0.00119926,2,2
0.376138,0.362061 0.0241696 0.0692637 0.182836 0.0590165 0.302654,0.0105564,6.03494,0.00119926,2,2
0.284058,0.216129 0.20046 0.212681 0.200324 0.10953 0.0608768,0.011812,6.03494,0.00119926,2,2
0.183257,0.0559043 0.388681 0.0514953 0.379253 0.0520791 0.0725874,0.0130642,6.03494,0.00119926,2,2
0.186833,0.140266 0.295068 0.1981 0.222446 0.0528673 0.0912528,0.0121923,6.03494,0.00119926,2,2
0.311707,0.187623 0.201702 0.216305 0.104413 0.180507 0.10945,0.0126509,6.03494,0.00119926,2,2
0.2606,0.298995 0.215303 0.150415 0.0105407 0.182271 0.142475,0.0108695,6.03494,0.00119926,2,2
0.30708,0.225901 0.0770889 0.355824 0.0662164 0.0969456 0.178024,0.0130573,6.03494,0.00119926,2,2
0.226383,0.323017 0.210396 0.202938 0.0317335 0.143971 0.087945,0.0104169,6.03494,0.00119926,2,2
0.460998,0.288192 0.0666778 0.00432523 0.163633 0.206947 0.270225,0.0118924,6.03494,0.00119926,2,2
0.258458,0.159475 0.193216 0.226678 0.15432 0.0703344 0.195977,0.0125726,6.03494,0.00119926,2,2
0.39567,0.203962 0.0890792 0.204538 0.1571 0.164265 0.181056,0.0129843,6.03494,0.00119926,2,2
0.144026,0.253363 0.27813 0.0226456 0.214107 0.0152269 0.216527,0.0102629,6.03494,0.00119926,2,2
0.537534,0.291284 0.0144414 0.128564 0.145386 0.333427 0.0868972,0.0133556,6.03494,0.00119926,2,2
0.212323,0.233165 0.240677 0.145321 0.0319557 0.119482 0.2294,0.0113367,6.03494,0.00119926,2,2
0.322502,0.00277354 0.266464 0.328886 0.00621541 0.307676 0.0879855,0.0164357,6.03494,0.00119926,2,2
0.227541,0.0624697 0.419836 0.170472 0.0115978 0.31253 0.0230949,0.0148009,6.03494,0.00119926,2,2
0.357401,0.0644303 0.244202 0.0453998 0.189219 0.215533 0.241216,0.01415,6.03494,0.00119926,2,2
0.0971669,0.180606 0.457816 0.0379074 0.134689 0.16318 0.0258016,0.0118001,6.03494,0.00119926,2,2
0.304431,0.220249 0.203655 0.0601883 0.0205615 0.191026 0.30432,0.0121192,6.03494,0.00119926,2,2
0.278096,0.0271618 0.206423 0.320308 0.0104042 0.1539 0.281804,0.0153731,6.03494,0.00119926,2,2
0.205562,0.220175 0.216912 0.263215 0.0300333 0.0986967 0.170968,0.0118515,6.03494,0.00119926,2,2
0.301402,0.21437 0.230555 0.113183 0.0794973 0.1959 0.166495,0.011979,6.03494,0.00119926,2,2
0.494743,0.166016 0.0609657 0.240831 0.186643 0.335212 0.0103316,0.0151963,6.03494,0.00119926,2,2
0.41731,0.172203 0.13675 0.215533 0.253532 0.221555 0.000426572,0.0136273,6.03494,0.00119926,2,2
0.429109,0.159752 0.151205 0.188631 0.116619 0.315938 0.067856,0.0143418,6.03494,0.00119926,2,2
0.0145135,0.0276666 0.510354 0.0756512 0.0474654 0.0609939 0.277868,0.0132547,6.03494,0.00119926,2,2
0.418234,0.164553 0.0819216 0.137897 0.280825 0.128471 0.206331,0.0133218,6.03494,0.00119926,2,2
0.189865,0.186276 0.319432 0.158163 0.0656949 0.153012 0.117423,0.0118744,6.03494,0.00119926,2,2
0.254721,0.249212 0.298317 0.0827474 0.120439 0.208109 0.0411762,0.0113493,6.03494,0.00119926,2,2
0.513253,0.206691 0.0138685 0.181956 0.278778 0.240932 0.0777748,0.0139798,6.03494,0.00119926,2,2
0.454866,0.100363 0.104533 0.0617983 0.241151 0.220835 0.271319,0.0145613,6.03494,0.00119926,2,2
0.349739,0.293306 0.111654 0.0713855 0.070284 0.146558 0.306814,0.0113083,6.03494,0.00119926,2,2
0.267873,0.0486144 0.247255 0.24273 0.112151 0.130118 0.219132,0.0142697,6.03494,0.00119926,2,2
0.352997,0.263719 0.156396 0.188515 0.0712858 0.214126 0.105958,0.0119655,6.03494,0.00119926,2,2
0.3767,0.210032 0.192453 0.135552 0.160687 0.23776 0.0635148,0.0125902,6.03494,0.00119926,2,2
0.405513,0.0322479 0.0934896 0.267825 0.265139 0.149675 0.191623,0.0156746,6.03494,0.00119926,2,2
0.408406,0.334214 0.0964913 0.0294988 0.00456151 0.243405 0.291829,0.0114529,6.03494,0.00119926,2,2
0.370209,0.0959827 0.0962738 0.350113 0.182039 0.147882 0.12771,0.0149739,6.03494,0.00119926,2,2
0.458677,0.101419 0.225162 0.0420769 0.0635 0.50025 0.0675916,0.0164449,6.03494,0.00119926,2,2
0.223037,0.25058 0.34953 0.030714 0.0954291 0.236566 0.0371813,0.011457,6.03494,0.00119926,2,2
0.329783,0.141026 0.132399 0.237788 0.167707 0.102956 0.218126,0.013441,6.03494,0.00119926,2,2
0.500874,0.384628 0.0653057 0.0184205 0.0107791 0.365369 0.155499,0.0119387,6.03494,0.00119926,2,2
0.460067,0.1715 0.0599323 0.207141 0.214127 0.222852 0.124448,0.0140507,6.03494,0.00119926,2,2
0.207702,0.252436 0.205586 0.223919 0.0353569 0.0922532 0.19045,0.0112709,6.03494,0.00119926,2,2
0.434854,0.337254 0.0189208 0.245654 0.0344742 0.230394 0.133302,0.0122038,6.03494,0.00119926,2,2
0.395084,0.22213 0.0393916 0.26631 0.278105 0.0850839 0.108979,0.0129274,6.03494,0.00119926,2,2
0.373883,0.261098 0.143715 0.163891 0.112781 0.205597 0.112919,0.0119151,6.03494,0.00119926,2,2
0.0896494,0.345425 0.269978 0.208981 0.120466 0.0496992 0.0054514,0.00942062,6.03494,0.00119926,2,2
0.483366,0.284609 0.0617742 0.0691125 0.232421 0.213344 0.138739,0.0119748,6.03494,0.00119926,2,2
0.277116,0.135805 0.201796 0.188957 0.0496592 0.135025 0.288758,0.0132355,6.03494,0.00119926,2,2
0.360423,0.134764 0.194892 0.0592816 0.149358 0.192979 0.268724,0.0132805,6.03494,0.00119926,2,2
0.213642,0.0365708 0.292058 0.162552 0.137079 0.0727755 0.298965,0.0138426,6.03494,0.00119926,2,2
0.424861,0.285408 0.0569965 0.217768 0.221406 0.158285 0.0601364,0.0120069,6.03494,0.00119926,2,2
0.317,0.0965579 0.11505 0.292767 0.262965 0.0363547 0.196304,0.0141872,6.03494,0.00119926,2,2
0.432956,0.142171 0.112569 0.0843951 0.2416 0.189614 0.22965,0.0136678,6.03494,0.00119926,2,2
0.158937,0.301258 0.219636 0.233642 0.0557966 0.065676 0.123992,0.0103424,6.03494,0.00119926,2,2
0.291446,0.0265594 0.316256 0.111944 0.199551 0.18599 0.1597,0.0142461,6.03494,0.00119926,2,2
0.320726,0.156191 0.158431 0.178312 0.235978 0.0814319 0.189655,0.0127502,6.03494,0.00119926,2,2
0.309167,0.0470964 0.327251 0.0520769 0.0444396 0.293411 0.235725,0.0147082,6.03494,0.00119926,2,2
0.386628,0.069218 0.22651 0.0524364 0.303522 0.201974 0.14634,0.0140957,6.03494,0.00119926,2,2
0.297617,0.295986 0.169464 0.0418925 0.225641 0.0745454 0.19247,0.0103016,6.03494,0.00119926,2,2
0.280523,0.0471056 0.240778 0.158684 0.151637 0.114682 0.287114,0.0140925,6.03494,0.00119926,2,2
0.30869,0.0259896 0.0267845 0.63312 0.253834 0.0169794 0.0432927,0.0175839,6.03494,0.00119926,2,2
0.233761,0.00936212 0.403835 0.0184454 0.37968 0.121179 0.0674981,0.0139713,6.03494,0.00119926,2,2
0.311204,0.157739 0.274215 0.0588261 0.0905568 0.237626 0.181037,0.0128426,6.03494,0.00119926,2,2
0.25396,0.236486 0.214166 0.252752 0.0672858 0.149149 0.0801612,0.0118347,6.03494,0.00119926,2,2
0.367462,0.177845 0.0815049 0.139027 0.274018 0.0589281 0.268677,0.0129394,6.03494,0.00119926,2,2
0.173714,0.279321 0.226828 0.0162219 0.198181 0.00711881 0.272329,0.0101646,6.03494,0.00119926,2,2
0.31389,0.0929654 0.241637 0.239088 0.149839 0.196394 0.0800766,0.0140081,6.03494,0.00119926,2,2
0.480788,0.160116 0.0913751 0.109695 0.187358 0.287481 0.163975,0.0142373,6.03494,0.00119926,2,2
0.236902,0.078472 0.259508 0.224579 0.0935403 0.10925 0.234651,0.0136322,6.03494,0.00119926,2,2
0.39406,0.1494 0.00827315 0.188634 0.355033 0.016622 0.282037,0.0141113,6.03494,0.00119926,2,2
0.317362,0.3429 0.0377215 0.393893 0.0960174 0.0973449 0.032123,0.0118291,6.03494,0.00119926,2,2
0.133643,0.212489 0.27941 0.0853874 0.174204 0.00641915 0.242091,0.0108958,6.03494,0.00119926,2,2
0.250098,0.242049 0.113626 0.252181 0.116248 0.0220865 0.253809,0.011902,6.03494,0.00119926,2,2
0.329885,0.00488047 0.221611 0.30913 0.0761713 0.228744 0.159463,0.0158697,6.03494,0.00119926,2,2
0.345887,0.00679992 0.242926 0.189188 0.1837 0.210931 0.166455,0.0151872,6.03494,0.00119926,2,2
0.411098,0.104995 0.179915 0.171269 0.0834647 0.320326 0.140031,0.0149377,6.03494,0.00119926,2,2
0.448146,0.332677 0.0347641 0.0981033 0.0024419 0.25204 0.279974,0.0120747,6.03494,0.00119926,2,2
0.232853,0.212396 0.234098 0.0549644 0.202989 0.0566243 0.238929,0.0112043,6.03494,0.00119926,2,2
0.185808,0.1862 0.247501 0.119952 0.215398 0.00987845 0.22107,0.0114613,6.03494,0.00119926,2,2
0.281977,0.0607711 0.336768 0.154579 0.21906 0.209887 0.0189355,0.0140429,6.03494,0.00119926,2,2
0.521479,0.0389509 0.0563303 0.188057 0.254827 0.352814 0.109021,0.0169814,6.03494,0.00119926,2,2
0.238281,0.0102041 0.302961 0.228551 0.285525 0.0700163 0.102743,0.0142412,6.03494,0.00119926,2,2
0.458102,0.217291 0.0645701 0.00260779 0.139944 0.223186 0.3524,0.0132389,6.03494,0.00119926,2,2
0.333908,0.0209056 0.277117 0.191195 0.16438 0.242554 0.103848,0.0150605,6.03494,0.00119926,2,2
0.460955,0.28423 0.0116434 0.100425 0.215528 0.1452 0.242973,0.0121133,6.03494,0.00119926,2,2
0.202342,0.171555 0.359748 0.0791961 0.0879874 0.193855 0.107659,0.0121229,6.03494,0.00119926,2,2
0.387766,0.242424 0.166614 0.107452 0.136342 0.230149 0.117019,0.0121079,6.03494,0.00119926,2,2
0.374285,0.0627464 0.183383 0.116522 0.211559 0.177806 0.247983,0.0143838,6.03494,0.00119926,2,2
0.316806,0.246753 0.0719221 0.257344 0.172224 0.0467494 0.205008,0.0121516,6.03494,0.00119926,2,2
0.0485232,0.400862 0.218042 0.141594 0.0237856 0.00938299 0.206334,0.00851663,6.03494,0.00119926,2,2
0.228726,0.148123 0.284165 0.0143889 0.21925 0.075936 0.258136,0.0120094,6.03494,0.00119926,2,2
0.44851,0.329629 0.141174 0.0934957 0.0412483 0.380347 0.0141067,0.01261,6.03494,0.00119926,2,2
0.400034,0.467577 0.0260035 0.251378 0.0647458 0.183635 0.00666021,0.00995355,6.03494,0.00119926,2,2
0.131649,0.00134207 0.262531 0.633091 0.00186971 0.0246133 0.0765528,0.0164369,6.03494,0.00119926,2,2
0.430709,0.0745054 0.110759 0.267032 0.207237 0.243912 0.096554,0.0154613,6.03494,0.00119926,2,2
0.422874,0.0277033 0.202679 0.024425 0.279415 0.245105 0.220672,0.0150996,6.03494,0.00119926,2,2
0.0189109,0.249049 0.331914 0.211399 0.0551734 0.0143681 0.138096,0.0104442,6.03494,0.00119926,2,2
0.387646,0.254214 0.107252 0.17219 0.0695155 0.206598 0.190231,0.0123327,6.03494,0.00119926,2,2
0.471731,0.202124 0.0754864 0.00953233 0.264991 0.195079 0.252787,0.0130315,6.03494,0.00119926,2,2
0.431338,0.0429482 0.192706 0.0949764 0.0685037 0.369263 0.231602,0.0160575,6.03494,0.00119926,2,2
0.375016,0.336017 0.00669281 0.152383 0.206672 0.0421474 0.256088,0.0111164,6.03494,0.00119926,2,2
0.444119,0.0364961 0.108142 0.122156 0.212313 0.231084 0.289809,0.0156689,6.03494,0.00119926,2,2
0.341546,0.291396 0.164045 0.0363082 0.270691 0.102431 0.135129,0.0105201,6.03494,0.00119926,2,2
0.257676,0.583473 0.0262154 0.21981 0.0938955 0.0383155 0.03829,0.00719157,6.03494,0.00119926,2,2
0.221735,0.0635883 0.256142 0.177805 0.298004 0.00152755 0.202934,0.0133672,6.03494,0.00119926,2,2
0.237327,0.260518 0.188108 0.150788 0.0592292 0.0920878 0.249269,0.0110834,6.03494,0.00119926,2,2
0.239582,0.233489 0.291093 0.0493538 0.200001 0.136916 0.0891477,0.0109993,6.03494,0.00119926,2,2
0.228363,0.297291 0.198828 0.273116 0.0783191 0.120564 0.0318822,0.0109689,6.03494,0.00119926,2,2
0.298509,0.149475 0.179267 0.335887 0.107995 0.152823 0.0745533,0.0136293,6.03494,0.00119926,2,2
0.329087,0.208469 0.217307 0.0955825 0.0960523 0.209572 0.173017,0.0121856,6.03494,0.00119926,2,2
0.279853,0.00742153 0.294877 0.0301962 0.24096 0.113846 0.312699,0.0142692,6.03494,0.00119926,2,2
0.470375,0.0997947 0.00849837 0.299624 0.360151 0.167289 0.064643,0.0156027,6.03494,0.00119926,2,2
0.240814,0.149785 0.220878 0.103218 0.0695781 0.0913852 0.365156,0.0126848,6.03494,0.00119926,2,2
0.342565,0.212892 0.112752 0.162822 0.17415 0.0962806 0.241104,0.0122784,6.03494,0.00119926,2,2
0.37522,0.195187 0.0370784 0.323845 0.0168938 0.174422 0.252573,0.0142129,6.03494,0.00119926,2,2
0.291329,0.102373 0.167186 0.320677 0.265734 0.0553335 0.0886964,0.0138676,6.03494,0.00119926,2,2
0.31514,0.184043 0.165706 0.202298 0.113119 0.137405 0.197429,0.0126249,6.03494,0.00119926,2,2
0.125257,0.150464 0.303461 0.0842728 0.10605 0.0184072 0.337345,0.0119294,6.03494,0.00119926,2,2
0.399629,0.145312 0.113552 0.145636 0.0107527 0.255687 0.329059,0.0144221,6.03494,0.00119926,2,2
0.462511,0.0743758 0.166865 0.0193793 0.0640538 0.40109 0.274237,0.0159913,6.03494,0.00119926,2,2
0.393718,0.0473008 0.227158 3.92378e-05 0.0699046 0.315496 0.340101,0.0153568,6.03494,0.00119926,2,2
0.185817,0.284146 0.273343 0.132554 0.196041 0.08656 0.0273561,0.0102246,6.03494,0.00119926,2,2
0.14154,0.286396 0.259258 0.00937111 0.0977485 0.0457925 0.301434,0.0100878,6.03494,0.00119926,2,2
0.357927,0.17141 0.226133 0.174194 0.129885 0.268078 0.0302998,0.0133748,6.03494,0.00119926,2,2
0.455026,0.057777 0.108883 0.20454 0.254398 0.253291 0.121111,0.015595,6.03494,0.00119926,2,2
0.349097,0.200262 0.0927027 0.226072 0.0771875 0.136984 0.266792,0.0130763,6.03494,0.00119926,2,2
0.399778,0.0358416 0.181081 0.284107 0.142808 0.296507 0.0596556,0.0160713,6.03494,0.00119926,2,2
0.218492,0.144232 0.310282 0.0102701 0.164764 0.109341 0.261112,0.0121031,6.03494,0.00119926,2,2
0.350907,0.22474 0.133356 0.109477 0.0491014 0.176662 0.306664,0.0124326,6.03494,0.00119926,2,2
0.398706,0.253206 0.202749 0.0197243 0.185649 0.260388 0.0782834,0.0119381,6.03494,0.00119926,2,2
0.287507,0.0326506 0.350339 0.190286 0.0613288 0.298656 0.0667396,0.0151582,6.03494,0.00119926,2,2
0.314443,0.0426583 0.153317 0.283734 0.086855 0.126153 0.307283,0.0151887,6.03494,0.00119926,2,2
0.243637,0.341419 0.106185 0.198625 0.0197133 0.0627857 0.271273,0.0105226,6.03494,0.00119926,2,2
